ID,Kitchen Name,Item Name,Description,Category,Price,Low Price,High Price,Use Dual Pricing,Prices (JSON),Is Active
772,"Brunch Bar","Blueberry Blender","with banana, oats, pumpkin seeds, chia seeds","Smoothie Bowls","80000","","",FALSE,"",TRUE
773,"Brunch Bar","Chocolate-Orange Sunrise","Fresh orange, chocolate chips, dark cacao, banana, honey","Smoothie Bowls","80000","","",FALSE,"",TRUE
774,"Brunch Bar","Nuts, Seeds and Dried Fruits","Macadamia, Cashews, Hazelnuts, dried mango, pineapple, coconut, banana... variable combinations.","Smoothie Bowls","85000","","",FALSE,"",TRUE
775,"Brunch Bar","Apple, Nutella","with banana, oats & chia seeds","Smoothie Bowls","75000","","",FALSE,"",TRUE
776,"Brunch Bar","Cacao Banana","with peanuts, pumpkin seeds, oats & chia seeds","Smoothie Bowls","75000","","",FALSE,"",TRUE
777,"Brunch Bar","Vanilla Coconut","With banana, oats or granola, choc chip, coconut flakes","Smoothie Bowls","75000","","",FALSE,"",TRUE
778,"Brunch Bar","Avocado","with banana, honey, oats, chia seeds","Smoothie Bowls","75000","","",FALSE,"",TRUE
781,"Brunch Bar","Special Smoothie Bowl of the Day","Ask for details","Smoothie Bowls","77000","","",FALSE,"",TRUE
771,"Brunch Bar","Mango, Pineapple, Passionfruit Paradise","with banana, honey, oats","Smoothie Bowls","80000","","",FALSE,"",TRUE
784,"Brunch Bar","Your choice","Mango / Passionfruit / Pineapple / Orange / Watermelon / Avocado / Strawberry / Kiwi / Apple / Raisins / Nuts / Granola / Oats / Muesli / Yogurt / Kefir","Fruit Bowls","0","","",FALSE,"",TRUE
785,"Brunch Bar","Yogurt Bowl","Homemade No added sugar or flavouring","Yogurt / Kefir","30000","","",FALSE,"",TRUE
786,"Brunch Bar","Chopped fresh fruit add-on","+ Chopped fresh fruit (x1)","Yogurt / Kefir","20000","","",FALSE,"",TRUE
787,"Brunch Bar","Granola / Muesli add-on","+ Granola / Muesli","Yogurt / Kefir","10000","","",FALSE,"",TRUE
788,"Brunch Bar","Kefir bowl","Homemade No added sugar or flavouring","Yogurt / Kefir","35000","","",FALSE,"",TRUE
789,"Brunch Bar","Big English Breakfast","Bacon, egg, sausage, Heinz beans, fried-onions, tomato, brown toast","Bacon & Eggs","98000","","",FALSE,"",TRUE
790,"Brunch Bar","Breakfast Banger Bacon Burger","'Banger' sausage-meat burger, with layers of bacon, egg, cheese, onions, in a burger bap","Bacon & Eggs","90000","","",FALSE,"",TRUE
791,"Brunch Bar","Breakfast Ham Bacon Burger","Sliced smoked ham with layers of ham, bacon, egg, cheese, onions, in a burger bap","Bacon & Eggs","80000","","",FALSE,"",TRUE
792,"Brunch Bar","Muffin Ham Bacon Brunch","Slice of ham, bacon, fried egg, lettuce and tomato, mayo garlic sauce in an English muffin","Bacon & Eggs","80000","","",FALSE,"",TRUE
793,"Brunch Bar","Egg Benedict Royal","Poached egg on a smoked salmon slice on an English muffin, fresh Hollandaise sauce, & Parmesan on top + Extra egg - 9,000","Bacon & Eggs","110000","","",FALSE,"",TRUE
794,"Brunch Bar","Egg Benedict","Poached egg on a ham slice on an English muffin, fresh Hollandaise sauce, & Parmesan on top + Extra egg - 9,000","Bacon & Eggs","75000","","",FALSE,"",TRUE
795,"Brunch Bar","Egg Bene... ""Dong Vui""","Poached egg on a slice of ham, bacon, on an English muffin fresh mustard sauce, & Parmesan on top + 1 Extra egg + 9,000","Bacon & Eggs","80000","","",FALSE,"",TRUE
796,"Brunch Bar","Egg Florentine","Poached egg on a bed of spinach, on an English muffin fresh hollandaise sauce, & Parmesan on top + 1 Extra egg + 9,000","Bacon & Eggs","75000","","",FALSE,"",TRUE
797,"Brunch Bar","Big 3-Egg Omelette","3 Eggs, Sweet Peppers, Tomato, Onion, Garlic add Ham & Cheddar + 35,000 add Bacon & Brie + 45,000 add Chopped Sausage +15,000","Bacon & Eggs","55000","","",FALSE,"",TRUE
798,"Brunch Bar","Fluffy 2-Egg Omelette","2 Foamed Eggs, Sweet Peppers, Tomato, Onion, Garlic add Ham & Cheddar + 30,000 add Bacon & Brie + 40,000 add Chopped Sausage +12,000","Bacon & Eggs","45000","","",FALSE,"",TRUE
799,"Brunch Bar","Poached Egg on Avocado toast","Poached egg on chopped avocado on buttered toast, with parmesan Choose:- English muffin or brown toast or gluten free + Extra egg, 9,000","Bacon & Eggs","50000","","",FALSE,"",TRUE
800,"Brunch Bar","Egg Mayo Sandwich","2 chopped eggs with mayo between 2 slices of toasted home-made brown bread (or request baguette) Add chopped bacon in the egg mix +5,000","Bacon & Eggs","49000","","",FALSE,"",TRUE
801,"Brunch Bar","Club Sandwich","Cheddar cheese & cooked ham Dijon mustard, mayonnaise, with fresh salad between 3 lightly toasted slices of homemade brown bread.","Bacon & Eggs","85000","","",FALSE,"",TRUE
802,"Brunch Bar","""BLT"" - Bacon Lettuce Tomato sandwich","Chopped bacon with lettuce, tomato & mayonnaise between slices of toasted brown bread. (or request baguette)","Bacon & Eggs","60000","","",FALSE,"",TRUE
803,"Brunch Bar","Toasted Bacon Sandwich","Chopped bacon, 2 slices of buttered toasted brown bread (or request baguette) With Heinz tomato ketchup / mayo","Bacon & Eggs","52000","","",FALSE,"",TRUE
804,"Brunch Bar","Scrambled Eggs / toast","2 Eggs scrambled in milk and butter, a slice of brown toast + Extra slice of toast; 5,000 + 1 Extra egg; 9,000","Bacon & Eggs","40000","","",FALSE,"",TRUE
805,"Brunch Bar","Op La","2 Fried eggs and a baguette, served with soya sauce. Fresh chilli on request. add Bacon +40,000 add Ham +25,000","Bacon & Eggs","35000","","",FALSE,"",TRUE
824,"Brunch Bar","English Pancakes - Honey / Maple syrup / Chocolate Syrup","Large thin pancake with your choice of topping / filling","Other","40000","","",FALSE,"",TRUE
825,"Brunch Bar","English Pancakes - Banana Nutella","Large thin pancake with your choice of topping / filling","Other","50000","","",FALSE,"",TRUE
826,"Brunch Bar","English Pancakes - Nutella","Large thin pancake with your choice of topping / filling","Other","50000","","",FALSE,"",TRUE
827,"Brunch Bar","English Pancakes - Caramelised Pineapple with honey","Large thin pancake with your choice of topping / filling","Other","45000","","",FALSE,"",TRUE
828,"Brunch Bar","English Pancakes - Flamed Orange with maple or honey","Large thin pancake with your choice of topping / filling","Other","49000","","",FALSE,"",TRUE
806,"Brunch Bar","Bacon wrapped halloumi rolls","6 pieces of cheese wrapped in strips of bacon with a small salad","Cheese & Ham","85000","","",FALSE,"",TRUE
807,"Brunch Bar","Croque Monsieur","Toasted ham & cheese sandwich with Bechamel sauce, and melted cheese on top - Add fresh cut chilli on top (free) - Egg on top = Croque Madame (+9,000)","Cheese & Ham","75000","","",FALSE,"",TRUE
808,"Brunch Bar","Filled Baguette - Ham & Cheddar","A warmed big baguette with your choice of filling (Includes lettuce, tomato, onion + garlic mayonnaise)","Cheese & Ham","50000","","",FALSE,"",TRUE
809,"Brunch Bar","Filled Baguette - Tuna & Cheddar","A warmed big baguette with your choice of filling (Includes lettuce, tomato, onion + garlic mayonnaise)","Cheese & Ham","55000","","",FALSE,"",TRUE
810,"Brunch Bar","Filled Baguette - Black Forest ham & Emmental cheese","A warmed big baguette with your choice of filling (Includes lettuce, tomato, onion + garlic mayonnaise)","Cheese & Ham","60000","","",FALSE,"",TRUE
811,"Brunch Bar","Filled Baguette - Bacon & Brie","A warmed big baguette with your choice of filling (Includes lettuce, tomato, onion + garlic mayonnaise)","Cheese & Ham","60000","","",FALSE,"",TRUE
812,"Brunch Bar","Filled Baguette - Canned Sardines with mayo","A warmed big baguette with your choice of filling (Includes lettuce, tomato, onion + garlic mayonnaise)","Cheese & Ham","60000","","",FALSE,"",TRUE
813,"Brunch Bar","Meat & Cheese Platter","Suggested extra:- Poached egg on toast + 15,000","Cheese & Ham","0","","",FALSE,"",TRUE
814,"Brunch Bar","Black Forest ham","Meat & Cheese Platter option","Cheese & Ham","28000","","",FALSE,"",TRUE
815,"Brunch Bar","Parma style ham","Meat & Cheese Platter option","Cheese & Ham","28000","","",FALSE,"",TRUE
816,"Brunch Bar","Peppered Danish Salami","Meat & Cheese Platter option","Cheese & Ham","23000","","",FALSE,"",TRUE
817,"Brunch Bar","Danish Salami","Meat & Cheese Platter option","Cheese & Ham","21000","","",FALSE,"",TRUE
818,"Brunch Bar","Pepperoni","Meat & Cheese Platter option","Cheese & Ham","20000","","",FALSE,"",TRUE
819,"Brunch Bar","Chorizo","Meat & Cheese Platter option","Cheese & Ham","20000","","",FALSE,"",TRUE
820,"Brunch Bar","Emmental","Meat & Cheese Platter option","Cheese & Ham","20000","","",FALSE,"",TRUE
821,"Brunch Bar","Brie","Meat & Cheese Platter option","Cheese & Ham","22000","","",FALSE,"",TRUE
822,"Brunch Bar","Gouda","Meat & Cheese Platter option","Cheese & Ham","20000","","",FALSE,"",TRUE
823,"Brunch Bar","Cheddar","Meat & Cheese Platter option","Cheese & Ham","19000","","",FALSE,"",TRUE
782,"Brunch Bar","Strawberry & Apple","With oats/ granola, nuts, raisins","Fruit Bowls","80000","","",FALSE,"",TRUE
783,"Brunch Bar","Kiwi & Apple","With oats/ granola, nuts, raisins","Fruit Bowls","85000","","",FALSE,"",TRUE
829,"Brunch Bar","English Pancakes - Banana with honey / maple / choc","Large thin pancake with your choice of topping / filling","Other","45000","","",FALSE,"",TRUE
830,"Brunch Bar","English Pancakes - Mango with honey / maple / choc","Large thin pancake with your choice of topping / filling","Other","45000","","",FALSE,"",TRUE
831,"Brunch Bar","English Pancakes - Gorgonzola, cashew nuts & raisins","Large thin pancake with your choice of topping / filling","Other","75000","","",FALSE,"",TRUE
832,"Brunch Bar","English Pancakes - Ham & Gorgonzola","Large thin pancake with your choice of topping / filling","Other","85000","","",FALSE,"",TRUE
833,"Brunch Bar","English Pancakes - Ham & Cheddar","Large thin pancake with your choice of topping / filling","Other","65000","","",FALSE,"",TRUE
834,"Brunch Bar","English Pancakes - Ham & Blue Cheese","Large thin pancake with your choice of topping / filling","Other","70000","","",FALSE,"",TRUE
835,"Brunch Bar","English Pancakes - Bacon & Brie","Large thin pancake with your choice of topping / filling","Other","75000","","",FALSE,"",TRUE
836,"Brunch Bar","Waffles (2) with fruit and syrup","Choose your toppings: Caramelised pineapple, Flamed orange, Nutella (+5,000), Butter baked banana, Fresh mango, Choose a syrup: Honey, Maple, Chocolate","Other","45000","","",FALSE,"",TRUE
837,"Brunch Bar","Brown Toast - Butter","Slice of lightly toasted brown bread with your choice","Other","0","","",FALSE,"",TRUE
838,"Brunch Bar","Brown Toast - Poached egg","Slice of lightly toasted brown bread with your choice","Other","20000","","",FALSE,"",TRUE
839,"Brunch Bar","Brown Toast - Fried egg","Slice of lightly toasted brown bread with your choice","Other","20000","","",FALSE,"",TRUE
841,"Brunch Bar","Brown Toast - Jams","Slice of lightly toasted brown bread with your choice","Other","20000","","",FALSE,"",TRUE
840,"Brunch Bar","Brown Toast - Baked beans","Slice of lightly toasted brown bread with your choice","Other","30000","","",FALSE,"",TRUE
842,"Brunch Bar","Brown Toast - Nutella","Slice of lightly toasted brown bread with your choice","Other","25000","","",FALSE,"",TRUE
843,"Brunch Bar","Brown Toast - Melted Cheddar","Slice of lightly toasted brown bread with your choice","Other","25000","","",FALSE,"",TRUE
844,"Brunch Bar","French Toast","Classic eggy bread with vanilla, cinnamon, sprinkled sugar or honey + Chopped fresh fruit (x1) + 15,000","Other","45000","","",FALSE,"",TRUE
845,"Brunch Bar","Sardines on Toast","2 Pieces of canned Latvian Sardines, 2 slices of toast, mayo, tomato, fresh onion. ...add more sardine +20,000","Other","70000","","",FALSE,"",TRUE
846,"Brunch Bar","Hot Dog","Big English style pork sausage, fried onions, tomato, in a strong white bread roll with mustard and ketchup","Other","73000","","",FALSE,"",TRUE
847,"Brunch Bar","Carrot & Ginger Cream Soup","Delicious combination (hot)","Other","45000","","",FALSE,"",TRUE
945,"Thanh's Steakhouse","Tenderloin 200gr","Premium beef tenderloin, grilled to perfection","Steaks","210000","","",FALSE,"",TRUE
946,"Thanh's Steakhouse","Ribeye 200gr","Marbled ribeye steak with rich flavor","Steaks","210000","","",FALSE,"",TRUE
947,"Thanh's Steakhouse","Striploin 200gr","Lean striploin steak, tender and flavorful","Steaks","210000","","",FALSE,"",TRUE
949,"Thanh's Steakhouse","T-Bone Beef 450gr","Large T-bone steak with both tenderloin and strip","Steaks","400000","","",FALSE,"",TRUE
950,"Thanh's Steakhouse","Lamb 200gr","Tender grilled lamb with herbs","Steaks","220000","","",FALSE,"",TRUE
951,"Thanh's Steakhouse","Ribeye Bone 350gr","Premium ribeye on the bone, extra juicy","Steaks","350000","","",FALSE,"",TRUE
952,"Thanh's Steakhouse","Boiled Spaghetti","Simple boiled spaghetti pasta","Pasta","30000","","",FALSE,"",TRUE
953,"Thanh's Steakhouse","Spaghetti Tomato","Spaghetti with fresh tomato sauce","Pasta","50000","","",FALSE,"",TRUE
954,"Thanh's Steakhouse","Spaghetti Vegetable","Spaghetti with mixed vegetables","Pasta","85000","","",FALSE,"",TRUE
955,"Thanh's Steakhouse","Spaghetti Bolognese","Classic spaghetti with meat sauce","Pasta","150000","","",FALSE,"",TRUE
956,"Thanh's Steakhouse","Spaghetti with Seafood","Spaghetti with mixed seafood","Pasta","165000","","",FALSE,"",TRUE
957,"Thanh's Steakhouse","Spaghetti with Chicken","Spaghetti with grilled chicken pieces","Pasta","110000","","",FALSE,"",TRUE
958,"Thanh's Steakhouse","Lasagna Bolognese","Traditional lasagna with meat sauce","Pasta","185000","","",FALSE,"",TRUE
959,"Thanh's Steakhouse","Lasagna Chicken","Lasagna with chicken and cheese","Pasta","155000","","",FALSE,"",TRUE
960,"Thanh's Steakhouse","Lasagna Seafood","Lasagna with mixed seafood","Pasta","185000","","",FALSE,"",TRUE
961,"Thanh's Steakhouse","Spaghetti Carbonara","Creamy spaghetti with bacon and egg","Pasta","150000","","",FALSE,"",TRUE
962,"Thanh's Steakhouse","Spaghetti with Seafood Cream","Spaghetti with seafood in cream sauce","Pasta","165000","","",FALSE,"",TRUE
963,"Thanh's Steakhouse","Spaghetti with Chicken Cream","Spaghetti with chicken in cream sauce","Pasta","110000","","",FALSE,"",TRUE
964,"Thanh's Steakhouse","Spaghetti with Beef Cream","Spaghetti with beef in cream sauce","Pasta","135000","","",FALSE,"",TRUE
965,"Thanh's Steakhouse","Spaghetti with Salmon","Spaghetti with fresh salmon","Pasta","125000","","",FALSE,"",TRUE
966,"Thanh's Steakhouse","Spaghetti with Chicken Pesto","Spaghetti with chicken in pesto sauce","Pasta","110000","","",FALSE,"",TRUE
967,"Thanh's Steakhouse","Spaghetti with Seafood Pesto","Spaghetti with seafood in pesto sauce","Pasta","165000","","",FALSE,"",TRUE
968,"Thanh's Steakhouse","Spaghetti with Salmon Pesto","Spaghetti with salmon in pesto sauce","Pasta","165000","","",FALSE,"",TRUE
969,"Thanh's Steakhouse","Spaghetti Vegetable Pesto","Spaghetti with vegetables in pesto sauce","Pasta","85000","","",FALSE,"",TRUE
970,"Thanh's Steakhouse","Chicken Thigh in Honey Sauce","Grilled chicken thigh with honey BBQ glaze. Served with rice or potato and salad","Chicken","85000","","",FALSE,"",TRUE
971,"Thanh's Steakhouse","Chicken Thigh in 5 Spices","Aromatic chicken thigh with 5-spice seasoning. Served with rice or potato and salad","Chicken","85000","","",FALSE,"",TRUE
972,"Thanh's Steakhouse","Chicken Thigh in Lemongrass and Chili","Spicy chicken thigh with lemongrass and chili. Served with rice or potato and salad","Chicken","85000","","",FALSE,"",TRUE
973,"Thanh's Steakhouse","Grilled Chicken in BBQ Sauce","Tender grilled chicken with BBQ sauce. Served with rice or potato and salad","Chicken","85000","","",FALSE,"",TRUE
974,"Thanh's Steakhouse","Chicken Fillet with Garlic Butter","Tender chicken fillet with aromatic garlic butter. Served with rice or potato and salad","Chicken","85000","","",FALSE,"",TRUE
975,"Thanh's Steakhouse","Chicken Fillet with Cheese Sauce","Grilled chicken fillet topped with rich cheese sauce. Served with rice or potato and salad","Chicken","85000","","",FALSE,"",TRUE
976,"Thanh's Steakhouse","Chicken Fillet with Pepper Sauce","Spicy chicken fillet with black pepper sauce. Served with rice or potato and salad","Chicken","85000","","",FALSE,"",TRUE
977,"Thanh's Steakhouse","Chicken Fillet with Mashed Potatoes","Grilled chicken fillet served with creamy mashed potatoes. Includes salad","Chicken","85000","","",FALSE,"",TRUE
978,"Thanh's Steakhouse","Sautéed Chicken with Cashews","Stir-fried chicken with crunchy cashew nuts and vegetables","Chicken","85000","","",FALSE,"",TRUE
979,"Thanh's Steakhouse","Chicken Fried with Lemongrass and Chili","Spicy stir-fried chicken with aromatic lemongrass and chili","Chicken","85000","","",FALSE,"",TRUE
980,"Thanh's Steakhouse","Whole Chicken BBQ (Half Portion)","Half portion of whole grilled chicken with BBQ seasoning","Chicken","150000","","",FALSE,"",TRUE
981,"Thanh's Steakhouse","Whole Duck BBQ (Half Portion)","Half portion of whole grilled duck with special seasoning","Chicken","300000","","",FALSE,"",TRUE
982,"Thanh's Steakhouse","Grilled Salmon","Fresh grilled salmon fillet with vegetables. Served with rice or potato and salad.","Seafood","180000","","",FALSE,"",TRUE
983,"Thanh's Steakhouse","Grilled Tuna","Fresh tuna steak grilled to perfection. Served with rice or potato and salad.","Seafood","150000","","",FALSE,"",TRUE
984,"Thanh's Steakhouse","Grilled Cobia Fish","Fresh cobia fish fillet grilled with herbs. Served with rice or potato and salad.","Seafood","150000","","",FALSE,"",TRUE
985,"Thanh's Steakhouse","Local Fish Fillet","Fresh local fish fillet grilled to perfection. Served with rice or potato and salad.","Seafood","105000","","",FALSE,"",TRUE
986,"Thanh's Steakhouse","Smoked Pork Ribs","Tender smoked pork ribs with BBQ sauce. Served with rice or potato and salad.","Seafood","205000","","",FALSE,"",TRUE
987,"Thanh's Steakhouse","Beef Satay","Grilled beef skewers with peanut sauce. Served with rice or potato and salad.","Beef Dishes","85000","","",FALSE,"",TRUE
988,"Thanh's Steakhouse","Olive Salad","Fresh mixed greens with olives, tomatoes, and Mediterranean dressing","Salads","85000","","",FALSE,"",TRUE
989,"Thanh's Steakhouse","Salmon Shuba Salad","Layered salmon salad with vegetables and creamy dressing","Salads","110000","","",FALSE,"",TRUE
990,"Thanh's Steakhouse","Greek Salad","Traditional Greek salad with feta cheese, olives, tomatoes, and olive oil","Salads","125000","","",FALSE,"",TRUE
991,"Thanh's Steakhouse","Avocado Tuna Salad","Fresh tuna with avocado, mixed greens, and citrus dressing","Salads","110000","","",FALSE,"",TRUE
992,"Thanh's Steakhouse","Avocado Chicken Salad","Grilled chicken with avocado, mixed greens, and ranch dressing","Salads","85000","","",FALSE,"",TRUE
993,"Thanh's Steakhouse","Avocado Salmon Salad","Grilled salmon with avocado, mixed greens, and lemon dressing","Salads","165000","","",FALSE,"",TRUE
994,"Thanh's Steakhouse","Caesar Salad with Tuna","Classic Caesar salad topped with fresh tuna","Salads","110000","","",FALSE,"",TRUE
995,"Thanh's Steakhouse","Caesar Salad with Chicken","Classic Caesar salad topped with grilled chicken","Salads","85000","","",FALSE,"",TRUE
996,"Thanh's Steakhouse","Caesar Salad with Shrimps","Classic Caesar salad topped with grilled shrimps","Salads","125000","","",FALSE,"",TRUE
997,"Thanh's Steakhouse","Caesar Salad with Seafood","Classic Caesar salad topped with mixed seafood","Salads","125000","","",FALSE,"",TRUE
998,"Thanh's Steakhouse","Pumpkin Cream Soup","Creamy pumpkin soup with herbs and croutons","Soups","60000","","",FALSE,"",TRUE
999,"Thanh's Steakhouse","Potato Cream Soup","Rich and creamy potato soup with bacon bits","Soups","60000","","",FALSE,"",TRUE
1000,"Thanh's Steakhouse","Tomato Cream Soup","Fresh tomato cream soup with basil","Soups","60000","","",FALSE,"",TRUE
1001,"Thanh's Steakhouse","Borscht Soup","Traditional beetroot soup with sour cream","Soups","80000","","",FALSE,"",TRUE
1002,"Thanh's Steakhouse","Solyanka Soup (Kvass Style)","Traditional Russian soup with mixed meats and pickles","Soups","120000","","",FALSE,"",TRUE
1003,"Thanh's Steakhouse","Okroshka Soup","Cold Russian soup with vegetables and kvass","Soups","100000","","",FALSE,"",TRUE
1004,"Thanh's Steakhouse","Beef in BBQ Sauce","Tender beef steak with BBQ sauce. Served with vegetables and potatoes.","Beef Dishes","110000","","",FALSE,"",TRUE
1005,"Thanh's Steakhouse","Beef in Red Wine Sauce","Beef stewed in red wine with herbs and vegetables","Beef Dishes","110000","","",FALSE,"",TRUE
1006,"Thanh's Steakhouse","Beef in Pepper Sauce","Beef steak with creamy black pepper sauce","Beef Dishes","110000","","",FALSE,"",TRUE
1007,"Thanh's Steakhouse","Beef in Cheese Sauce","Beef steak topped with rich cheese sauce","Beef Dishes","110000","","",FALSE,"",TRUE
1008,"Thanh's Steakhouse","Beef in Mushroom Sauce","Beef steak with creamy mushroom sauce","Beef Dishes","110000","","",FALSE,"",TRUE
1009,"Thanh's Steakhouse","Beef Stewed with Vegetables","Tender beef stewed with mixed vegetables","Beef Dishes","110000","","",FALSE,"",TRUE
1010,"Thanh's Steakhouse","Beef Sautéed with Onions","Beef strips sautéed with caramelized onions","Beef Dishes","110000","","",FALSE,"",TRUE
1011,"Thanh's Steakhouse","Smoked Duck Salad","Fresh salad with smoked duck breast and mixed greens","Duck","85000","","",FALSE,"",TRUE
1012,"Thanh's Steakhouse","Grilled Smoked Duck","Smoked duck breast grilled to perfection with herbs","Duck","155000","","",FALSE,"",TRUE
1013,"Thanh's Steakhouse","Grilled Duck Thigh","Tender duck thigh grilled with special seasoning","Duck","155000","","",FALSE,"",TRUE
1014,"Thanh's Steakhouse","Smoked Chicken Vinegar Oil Salad","Smoked chicken salad with vinegar oil dressing","Duck","85000","","",FALSE,"",TRUE
1015,"Thanh's Steakhouse","Caesar Salad with Smoked Chicken","Caesar salad topped with smoked chicken breast","Duck","85000","","",FALSE,"",TRUE
1016,"Thanh's Steakhouse","Grilled Smoked Chicken Breast","Smoked chicken breast grilled with herbs and spices","Duck","110000","","",FALSE,"",TRUE
1017,"Thanh's Steakhouse","Pork Pelmeni","Traditional Russian pork dumplings. Served steamed, fried, or in soup.","Pelmeni","65000","","",FALSE,"",TRUE
1018,"Thanh's Steakhouse","Chicken Pelmeni","Traditional Russian chicken dumplings. Served steamed, fried, or in soup.","Pelmeni","65000","","",FALSE,"",TRUE
1019,"Thanh's Steakhouse","Beef Pelmeni","Traditional Russian beef dumplings. Served steamed, fried, or in soup.","Pelmeni","65000","","",FALSE,"",TRUE
1020,"Thanh's Steakhouse","Pork Pelmeni Soup","Pork pelmeni served in hot broth with herbs","Pelmeni","35000","","",FALSE,"",TRUE
1021,"Thanh's Steakhouse","Chicken Pelmeni Soup","Chicken pelmeni served in hot broth with herbs","Pelmeni","35000","","",FALSE,"",TRUE
1022,"Thanh's Steakhouse","Beef Pelmeni Soup","Beef pelmeni served in hot broth with herbs","Pelmeni","35000","","",FALSE,"",TRUE
1023,"Thanh's Steakhouse","Draniki Style Russian","Traditional Russian potato pancakes with fried potatoes, eggs, and sour cream","Pelmeni","55000","","",FALSE,"",TRUE
1024,"Thanh's Steakhouse","","","Pelmeni","40000","","",FALSE,"",TRUE
1025,"Thanh's Steakhouse","Pork Kotlet Style Russia","Traditional Russian-style pork kotlet with herbs and spices","Pork","100000","","",FALSE,"",TRUE
1026,"Thanh's Steakhouse","Roasted Pork with Rice","Slow-roasted pork served with steamed rice","Pork","100000","","",FALSE,"",TRUE
1027,"Thanh's Steakhouse","Shashlik Pork","Traditional grilled pork shashlik with herbs and vegetables","Pork","110000","","",FALSE,"",TRUE
1028,"Thanh's Steakhouse","Shashlik Chicken","Traditional grilled chicken shashlik with herbs and vegetables","Pork","100000","","",FALSE,"",TRUE
1029,"Thanh's Steakhouse","Shashlik Beef","Premium grilled beef shashlik with herbs and vegetables","Pork","190000","","",FALSE,"",TRUE
1030,"Thanh's Steakhouse","Grilled Pork Ribs with BBQ Sauce","Tender pork ribs grilled with BBQ sauce and herbs","Pork","110000","","",FALSE,"",TRUE
1031,"Thanh's Steakhouse","Grilled Pork Ribs with Lemongrass & Chili","Spicy pork ribs with lemongrass and chili marinade","Pork","110000","","",FALSE,"",TRUE
1032,"Thanh's Steakhouse","Vegetable Dumplings (2 pieces)","Steamed or fried vegetable dumplings with mixed vegetables","Dumplings","40000","","",FALSE,"",TRUE
1033,"Thanh's Steakhouse","Pork Dumplings (2 pieces)","Steamed or fried pork dumplings with seasoned pork filling","Dumplings","40000","","",FALSE,"",TRUE
1034,"Thanh's Steakhouse","Chicken Dumplings (2 pieces)","Steamed or fried chicken dumplings with seasoned chicken filling","Dumplings","45000","","",FALSE,"",TRUE
1035,"Thanh's Steakhouse","Beef Dumplings (2 pieces)","Steamed or fried beef dumplings with seasoned beef filling","Dumplings","45000","","",FALSE,"",TRUE
291,"The Hot Stone","Test Update","Test description","Sides & Accompaniments","60000","","",FALSE,"",TRUE
288,"The Hot Stone","Beef (Sliced)","","Hot Stone Meats","160000","","",FALSE,"",TRUE
286,"The Hot Stone","Chicken (Sliced)","","Hot Stone Meats","60000","","",FALSE,"",TRUE
287,"The Hot Stone","Minced Pork","","Hot Stone Meats","80000","","",FALSE,"",TRUE
290,"The Hot Stone","French Fries","","Sides & Accompaniments","50000","","",FALSE,"",TRUE
292,"The Hot Stone","Mushrooms","","Sides & Accompaniments","40000","","",FALSE,"",TRUE
294,"The Hot Stone","Combo 1","100g Beef, 100g Pork, 100g Chicken, French Fries, Chopped vegetables for grilling, Sauce","Combo Meals","200000","","",FALSE,"",TRUE
295,"The Hot Stone","Combo 2","Kob√© Beef Steak, French Fries, Chopped vegetables for grilling, Sauce","Combo Meals","330000","","",FALSE,"",TRUE
293,"The Hot Stone","Sauces","Mayo / Ketchup / Chili / Mustard / BBQ / Cocktail Sauce / Sweet and Sour","Sides & Accompaniments","5000","","",FALSE,"",TRUE
289,"The Hot Stone","Kobe Beef (Premium Steak)","Best Kobe beef steak","Hot Stone Meats","250000","","",FALSE,"",TRUE
399,"Funky","Burger - Lamb","Lamb, bacon, cheese, chips","Burgers","110000","","",FALSE,"",TRUE
389,"Funky","Mixed Steamed Rice - Seafood","Seafood (shrimp, squid), egg, kimchi, corn, seaweed","Rice Dishes","95000","","",FALSE,"",TRUE
402,"Funky","Fresh Tuna Baguette","Fresh tuna, cheese","Sandwiches & Flatbreads","110000","","",FALSE,"",TRUE
409,"Funky","Pesto Tagliatelle","Pesto sauce, Burrata cheese, parmesan cheese","Udon & Noodles","160000","","",FALSE,"",TRUE
411,"Funky","Bolognese Tagliatelle","Bolognese sauce, Burrata cheese, parmesan cheese","Udon & Noodles","190000","","",FALSE,"",TRUE
370,"Funky","Stir-fried Udon Chicken","-","Udon & Noodles","80000","","",FALSE,"",TRUE
371,"Funky","Stir-fried Udon Beef","-","Udon & Noodles","90000","","",FALSE,"",TRUE
373,"Funky","Stir-fried Udon Tofu","-","Udon & Noodles","70000","","",FALSE,"",TRUE
374,"Funky","Soup Udon Chicken","Chicken, egg, kimchi, seaweed, corn","Soups","80000","","",FALSE,"",TRUE
412,"Funky","Carbonara Tagliatelle","Carbonara sauce, Burrata cheese, parmesan cheese","Udon & Noodles","180000","","",FALSE,"",TRUE
407,"Funky","Fresh Tuna Flat Bread","Fresh tuna, tomatoes, cheese","Sandwiches & Flatbreads","95000","","",FALSE,"",TRUE
408,"Funky","Chicken Flat Bread","Chicken, tomatoes, cheese","Sandwiches & Flatbreads","80000","","",FALSE,"",TRUE
431,"Funky","Fresh Tuna Ciabatta","Fresh tuna, tomatoes, cheese, pesto sauce, cream cheese sauce","Sandwiches & Flatbreads","95000","","",FALSE,"",TRUE
433,"Funky","Chicken Ciabatta","Chicken, tomatoes, cheese, pesto sauce, cream cheese sauce","Sandwiches & Flatbreads","85000","","",FALSE,"",TRUE
